timestamp,symbol,close
2023-01-01,AAA,199.58952059975948
2023-01-02,AAA,198.62799543940488
2023-01-03,AAA,200.1758157987812
2023-01-04,AAA,197.39201408613826
2023-01-05,AAA,197.21850278418327
2023-01-06,AAA,198.07522819036961
2023-01-07,AAA,202.16433323854451
2023-01-08,AAA,202.61782137924263
2023-01-09,AAA,199.74152391516384
2023-01-10,AAA,200.33097074383974
2023-01-11,AAA,200.6796881169475
2023-01-12,AAA,199.54987342697052
2023-01-13,AAA,197.83821146540458
2023-01-14,AAA,198.4962380589319
2023-01-15,AAA,200.47195185577732
2023-01-16,AAA,202.09566785194227
2023-01-17,AAA,205.54044934484304
2023-01-18,AAA,205.7127196667815
2023-01-19,AAA,207.92435017786508
2023-01-20,AAA,206.81991452515587
2023-01-21,AAA,206.08746910393054
2023-01-22,AAA,211.01261700938738
2023-01-23,AAA,211.9024990119292
2023-01-24,AAA,215.77244831447965
2023-01-25,AAA,213.87136799631858
2023-01-26,AAA,212.43484243809166
2023-01-27,AAA,212.7114839277652
2023-01-28,AAA,215.2401529467667
2023-01-29,AAA,215.38912941194232
2023-01-30,AAA,215.46216344335068
2023-01-31,AAA,213.60507243150855
2023-02-01,AAA,212.46046014819285
2023-02-02,AAA,212.7386198844782
2023-02-03,AAA,212.70560463138443
2023-02-04,AAA,211.31776786741722
2023-02-05,AAA,212.32913463060714
2023-02-06,AAA,209.8600716972726
2023-02-07,AAA,211.54375368571655
2023-02-08,AAA,212.8730554935298
2023-02-09,AAA,211.44290890746734
2023-02-10,AAA,209.33567977207315
2023-02-11,AAA,211.33006884972622
2023-02-12,AAA,213.78626033777522
2023-02-13,AAA,213.09068123920488
2023-02-14,AAA,215.15850320135354
2023-02-15,AAA,217.14242616114603
2023-02-16,AAA,217.76364890747996
2023-02-17,AAA,215.33500747898722
2023-02-18,AAA,213.79818636545198
2023-02-19,AAA,217.3927001874587
2023-02-20,AAA,216.0319402168237
2023-02-21,AAA,213.11515958568395
2023-02-22,AAA,212.32237725342011
2023-02-23,AAA,212.2570516306863
2023-02-24,AAA,212.81490256038802
2023-02-25,AAA,212.6586113697796
2023-02-26,AAA,210.40226447519458
2023-02-27,AAA,208.72853144409652
2023-02-28,AAA,212.0818796675399
2023-03-01,AAA,214.17365389981407
2023-03-02,AAA,218.07880226160492
2023-03-03,AAA,217.37779577941876
2023-03-04,AAA,213.81422424959644
2023-03-05,AAA,214.1091065740781
2023-03-06,AAA,213.31130398897676
2023-03-07,AAA,213.2674551219082
2023-03-08,AAA,215.79445979237508
2023-03-09,AAA,216.15906739129375
2023-03-10,AAA,214.6964152687366
2023-03-11,AAA,212.8065048233589
2023-03-12,AAA,213.74962572955855
2023-03-13,AAA,211.83339661392324
2023-03-14,AAA,214.42804251190205
2023-03-15,AAA,214.0106083568318
2023-03-16,AAA,216.29188772823417
2023-03-17,AAA,221.57718564542137
2023-03-18,AAA,224.07802746121274
2023-03-19,AAA,224.36233723770198
2023-03-20,AAA,225.6204636098179
2023-03-21,AAA,227.77312649391516
2023-03-22,AAA,227.33673933454412
2023-03-23,AAA,223.71791412582422
2023-03-24,AAA,222.94409429100136
2023-03-25,AAA,225.05951478809456
2023-03-26,AAA,226.0009685577301
2023-03-27,AAA,227.6340811037309
2023-03-28,AAA,223.39033908522714
2023-03-29,AAA,226.73833389138147
2023-03-30,AAA,227.0471456960155
2023-03-31,AAA,229.5633205862439
2023-04-01,AAA,229.93222012232587
2023-04-02,AAA,229.1487756811259
2023-04-03,AAA,230.562434423518
2023-04-04,AAA,230.17755868398947
2023-04-05,AAA,233.06058868513392
2023-04-06,AAA,232.35056680174668
2023-04-07,AAA,232.68226100939452
2023-04-08,AAA,232.70942255926028
2023-04-09,AAA,231.55382660659868
2023-04-10,AAA,231.96065035363895
2023-04-11,AAA,234.50985280616717
2023-04-12,AAA,237.0847132024906
2023-04-13,AAA,237.92562491654883
2023-04-14,AAA,234.51189183538423
2023-04-15,AAA,233.30265103747908
2023-04-16,AAA,236.1332735185021
2023-04-17,AAA,234.40955325559918
2023-04-18,AAA,235.03215916847356
2023-04-19,AAA,233.91966375166186
2023-04-20,AAA,234.86359817602448
2023-04-21,AAA,236.2047156991741
2023-04-22,AAA,237.92015818345826
2023-04-23,AAA,243.06197251511105
2023-04-24,AAA,239.98008364482533
2023-04-25,AAA,237.26756833092975
2023-04-26,AAA,236.61896671751973
2023-04-27,AAA,234.7111839302661
2023-04-28,AAA,235.2426343865826
2023-04-29,AAA,237.5293374205782
2023-04-30,AAA,235.81727120218218
2023-05-01,AAA,234.65623667218725
2023-05-02,AAA,232.15916448042108
2023-05-03,AAA,233.7363716793478
2023-05-04,AAA,233.2599647141052
2023-05-05,AAA,232.51332472982472
2023-05-06,AAA,233.66112563307053
2023-05-07,AAA,233.1877989993486
2023-05-08,AAA,236.4216684545772
